;data_inversa;uf;municipio;br;km;latitude;longitude;acidentes_2017;acidentes_2018;acidentes_2019;acidentes_2020;acidentes_2021;acidentes_2022;acidentes_2023;acidentes_2024
13267;2023-12-17;RS;OSORIO;290;11;-29,882519;-50,390564;0;0;0;0;0;0;3;0
13268;2023-12-17;MG;MONTES CLAROS;365;11,2;-16,83940793;-43,96033008;0;0;0;0;0;0;3;0
13269;2023-12-17;ES;BREJETUBA;262;134,2;-20,24029105;-41,32539293;0;0;0;0;0;0;3;0
13270;2023-12-17;PR;CEU AZUL;277;636,9;-25,14493869;-53,83748189;0;0;0;0;0;0;11;0
13271;2023-12-17;RO;PORTO VELHO;364;1046;-9,78041659;-66,41524707;0;0;0;0;0;0;6;0
13272;2023-12-17;PR;IMBAU;376;392;-24,494244;-50,726659;0;0;0;0;0;0;3;0
13273;2023-12-09;BA;ENCRUZILHADA;116;923,9;-15,53124212;-41,24734577;0;0;0;0;0;0;3;0
13274;2023-12-17;MG;POUSO ALTO;354;731,1;-22,17071402;-44,96390985;0;0;0;0;0;0;5;0
13275;2023-12-17;RS;SANTO ANGELO;392;622,7;-28,18032827;-54,37440096;0;0;0;0;0;0;4;0
13276;2023-12-17;PE;LAGOA GRANDE;428;118,2;-8,92341;-40,095559;0;0;0;0;0;0;3;0
13277;2023-12-17;MG;MANHUACU;116;585,3;-20,22987753;-42,17260057;0;0;0;0;0;0;10;0
13278;2023-12-17;TO;RIO DOS BOIS;153;392;-9,34871475;-48,53977025;0;0;0;0;0;0;7;0
13279;2023-12-17;RO;VILHENA;364;16;-12,73437947;-60,15696986;0;0;0;0;0;0;16;0
13280;2023-12-17;BA;PLANALTO;116;776,9;-14,66942;-40,47143;0;0;0;0;0;0;3;0
13281;2023-12-17;GO;ABADIANIA;60;56,5;-16,1894;-48,67;0;0;0;0;0;0;5;0
13282;2023-12-17;PR;IRATI;277;248;-25,453166;-50,651406;0;0;0;0;0;0;6;0
13283;2023-12-17;BA;TUCANO;116;285;-11,04772005;-38,8380369;0;0;0;0;0;0;5;0
13284;2023-12-17;PR;PONTA GROSSA;376;469,5;-25,01592876;-50,33914089;0;0;0;0;0;0;4;0
13285;2023-12-17;MA;ITAPECURU MIRIM;222;202;-3,43672802;-44,33539905;0;0;0;0;0;0;6;0
13286;2023-12-17;BA;UBAITABA;101;441;-14,32172886;-39,31404546;0;0;0;0;0;0;2;0
13287;2023-12-17;PR;CORBELIA;369;469,5;-24,68785;-53,23322;0;0;0;0;0;0;12;0
13288;2023-12-17;AL;TEOTONIO VILELA;101;173,9;-9,90706536;-36,35090419;0;0;0;0;0;0;2;0
13289;2023-12-17;SP;MIRACATU;116;360;-24,11759177;-47,26886317;0;0;0;0;0;0;10;0
13290;2023-12-17;PR;GENERAL CARNEIRO;153;485;-26,39434;-51,27881;0;0;0;0;0;0;2;0
13291;2023-12-17;TO;ALVORADA;153;738;-12,28044701;-49,16045178;0;0;0;0;0;0;5;0
13292;2023-12-17;MA;SAO LUIS;135;19;-2,72463965;-44,32574035;0;0;0;0;0;0;1;0
13293;2023-12-17;PA;ITAITUBA;230;1162;-4,349005;-56,192321;0;0;0;0;0;0;3;0
13294;2023-12-17;SP;JACAREI;116;171,3;-23,31217395;-46,06330303;0;0;0;0;0;0;4;0
13295;2023-12-18;PB;MASSARANDUBA;230;132,5;-7,2774;-35,7367;0;0;0;0;0;0;5;0
13296;2023-12-18;ES;LINHARES;101;125,3;-19,1879443;-40,09457231;0;0;0;0;0;0;2;0
13297;2023-12-18;MG;UBERABA;50;119;-19,300957;-48,113228;0;0;0;0;0;0;4;0
13298;2023-12-18;PR;CAMPINA GRANDE DO SUL;116;57,6;-25,29341084;-48,93481135;0;0;0;0;0;0;4;0
13299;2023-12-18;MT;SINOP;163;827;-11,93011283;-55,51334095;0;0;0;0;0;0;5;0
13300;2023-12-18;MT;RONDONOPOLIS;364;213;-16,40353387;-54,71551895;0;0;0;0;0;0;2;0
13301;2023-12-18;PR;PALMEIRA;376;538;-25,400283;-49,789084;0;0;0;0;0;0;5;0
13302;2023-12-18;AL;MARECHAL DEODORO;424;104,7;-9,67942191;-35,83214491;0;0;0;0;0;0;11;0
13303;2023-12-18;PR;CORBELIA;369;458,1;-24,597434;-53,204;0;0;0;0;0;0;6;0
13304;2023-12-18;MG;SAO DOMINGOS DO PRATA;262;173;-19,94277757;-42,94306607;0;0;0;0;0;0;3;0
13305;2023-12-18;MT;COMODORO;174;502;-13,52114004;-59,83300622;0;0;0;0;0;0;1;0
13306;2023-12-18;PA;SANTA IZABEL DO PARA;316;50,9;-1,304277;-48,04272;0;0;0;0;0;0;6;0
13307;2023-12-18;PE;SALGUEIRO;232;523;-8,06735519;-39,25057298;0;0;0;0;0;0;2;0
13308;2023-12-14;MS;RIBAS DO RIO PARDO;262;182;-20,41123522;-53,22613882;0;0;0;0;0;0;6;0
13309;2023-12-18;BA;BOA NOVA;116;736;-14,360824;-40,339446;0;0;0;0;0;0;1;0
13310;2023-12-18;PR;CAMBE;369;158,9;-23,2852214;-51,239971;0;0;0;0;0;0;4;0
13311;2023-12-18;PE;JUPI;423;67,5;-8,67054427;-36,38419094;0;0;0;0;0;0;2;0
13312;2023-10-17;SP;GUARULHOS;381;88;-23,479122;-46,560342;0;0;0;0;0;0;4;0
13313;2023-12-18;GO;MARA ROSA;153;131;-13,929608;-49,072514;0;0;0;0;0;0;3;0
13314;2023-12-18;PR;GUARATUBA;376;677;-25,945599;-48,907394;0;0;0;0;0;0;3;0
13315;2023-12-18;MG;CARANDAI;40;660;-20,89806015;-43,8232099;0;0;0;0;0;0;8;0
13316;2023-12-18;PR;MEDIANEIRA;277;675;-25,29891949;-54,12338731;0;0;0;0;0;0;15;0
13317;2023-12-18;BA;BREJOES;116;567;-13,05560097;-39,95874093;0;0;0;0;0;0;9;0
13318;2023-12-18;SP;REGISTRO;116;448;-24,52099699;-47,85336602;0;0;0;0;0;0;15;0
13319;2023-12-18;GO;CRISTALINA;40;70;-16,604358;-47,770476;0;0;0;0;0;0;8;0
13320;2023-12-18;SC;SANGAO;101;362;-28,67643165;-49,13167477;0;0;0;0;0;0;6;0
13321;2023-12-18;SP;BARRA DO TURVO;116;555;-24,97678028;-48,50556135;0;0;0;0;0;0;3;0
13322;2023-12-18;PE;IATI;423;154;-9,0566026;-36,93412423;0;0;0;0;0;0;2;0
13323;2023-12-18;SC;GUARAMIRIM;280;60;-26,47802633;-49,03894425;0;0;0;0;0;0;5;0
13324;2023-12-18;MG;PRATA;153;114,5;-19,34920801;-48,89751704;0;0;0;0;0;0;2;0
13325;2023-12-18;PR;SAO JOSE DOS PINHAIS;116;99;-25,560741;-49,151198;0;0;0;0;0;0;2;0
13326;2023-12-18;SP;SAO JOSE DO RIO PRETO;153;67;-20,84999896;-49,37816978;0;0;0;0;0;0;5;0
13327;2023-12-18;MT;SANTO ANTONIO DO LEVERGER;163;331;-15,83238881;-55,43907166;0;0;0;0;0;0;2;0
13328;2023-12-19;RS;VACARIA;116;35,5;-28,48584707;-50,90345093;0;0;0;0;0;0;2;0
13329;2023-12-18;TO;WANDERLANDIA;153;81;-6,80294275;-48,04243899;0;0;0;0;0;0;3;0
13330;2023-12-19;GO;PROFESSOR JAMIL;153;556,9;-17,191788;-49,208864;0;0;0;0;0;0;1;0
13331;2023-12-19;RO;PORTO VELHO;319;18;-8,04389791;-63,49189202;0;0;0;0;0;0;4;0
13332;2023-12-19;PR;TIBAGI;376;440;-24,80592963;-50,48855066;0;0;0;0;0;0;3;0
13333;2023-12-19;CE;MADALENA;20;249,9;-4,78894728;-39,51617475;0;0;0;0;0;0;1;0
13334;2023-12-19;PB;MASSARANDUBA;230;135,1;-7,28164351;-35,76931715;0;0;0;0;0;0;1;0
13335;2023-12-19;TO;GUARAI;153;347;-8,95229538;-48,5001081;0;0;0;0;0;0;10;0
13336;2023-12-19;MT;NOVA SANTA HELENA;163;958;-10,830322;-55,179661;0;0;0;0;0;0;5;0
13337;2023-12-19;MG;CAETE;381;427;-19,78854826;-43,69815304;0;0;0;0;0;0;7;0
13338;2023-12-19;RS;SAO LOURENCO DO SUL;116;471;-31,3574599409;-52,0753230368;0;0;0;0;0;0;3;0
13339;2023-12-13;PR;NOVA ESPERANCA;376;138,7;-23,219958;-52,181292;0;0;0;0;0;0;4;0
13340;2023-12-19;CE;IRAUCUBA;222;144,8;-3,7603063;-39,73895318;0;0;0;0;0;0;1;0
13341;2023-12-19;CE;BOA VIAGEM;20;213;-5,05326502;-39,69065897;0;0;0;0;0;0;3;0
13342;2023-12-19;MG;CONTAGEM;381;481;-19,95898;-44,06252;0;0;0;0;0;0;3;0
13343;2023-12-19;BA;ITATIM;116;524;-12,718865;-39,750273;0;0;0;0;0;0;2;0
13344;2023-12-19;PR;ANDIRA;369;41;-23,06717548;-50,26084721;0;0;0;0;0;0;3;0
13345;2023-12-19;PE;ALIANCA;408;36,2;-7,61947891;-35,24140725;0;0;0;0;0;0;2;0
13346;2023-11-20;MA;IMPERATRIZ;10;240,2;-5,625862;-47,408913;0;0;0;0;0;0;5;0
13347;2023-12-19;PA;SAO FRANCISCO DO PARA;316;76;-1,29862919;-47,81449908;0;0;0;0;0;0;3;0
13348;2023-09-14;AL;TEOTONIO VILELA;101;177,6;-9,88962;-36,382435;0;0;0;0;0;0;7;0
13349;2023-12-19;CE;FORQUILHA;222;205,9;-3,785627;-40,24134;0;0;0;0;0;0;6;0
13350;2023-12-19;SP;UBATUBA;101;34;-23,39141027;-44,99853296;0;0;0;0;0;0;6;0
13351;2023-12-19;PR;IMBAU;376;379;-24,44402691;-50,76102963;0;0;0;0;0;0;8;0
13352;2023-12-19;PI;LAGOINHA DO PIAUI;343;438,7;-5,842057;-42,624325;0;0;0;0;0;0;5;0
13353;2023-12-19;SP;MIRACATU;116;361;-24,11875093;-47,269063;0;0;0;0;0;0;7;0
13354;2023-12-19;AL;AGUA BRANCA;423;77;-9,32172283;-37,96002106;0;0;0;0;0;0;3;0
13355;2023-12-19;SP;CACAPAVA;116;126,7;-23,10433057;-45,69425762;0;0;0;0;0;0;5;0
13356;2023-12-19;MG;OLIVEIRA;381;618,7;-20,74141219;-44,77189064;0;0;0;0;0;0;2;0
13357;2023-12-19;BA;ITABUNA;101;501;-14,91657495;-39,29124615;0;0;0;0;0;0;3;0
13358;2023-12-19;RS;CACHOEIRA DO SUL;153;1,4;-30,00188513;-52,90886879;0;0;0;0;0;0;3;0
13359;2023-12-19;RJ;CARAPEBUS;101;139;-22,178302;-41,74927;0;0;0;0;0;0;3;0
13360;2023-12-19;PB;CRUZ DO ESPIRITO SANTO;230;58;-7,2035;-35,1214;0;0;0;0;0;0;1;0
13361;2023-12-19;MT;GENERAL CARNEIRO;70;155;-15,57168711;-53,41601399;0;0;0;0;0;0;3;0
13362;2023-12-19;SC;CANOINHAS;280;239,9;-26,20971113;-50,44782084;0;0;0;0;0;0;14;0
13363;2023-12-20;GO;JANDAIA;60;273,7;-17,2141955;-50,1650756;0;0;0;0;0;0;5;0
13364;2023-12-19;PR;LAPA;476;241,2;-25,859262;-50,077301;0;0;0;0;0;0;1;0
13365;2023-12-20;PI;TERESINA;343;1;-5,080872;-42,760732;0;0;0;0;0;0;6;0
13366;2023-12-20;MG;GRAO MOGOL;251;427,2;-16,325215;-43,122943;0;0;0;0;0;0;1;0
13367;2023-12-20;PE;BEZERROS;232;103;-8,25219029;-35,76584983;0;0;0;0;0;0;6;0
13368;2023-12-20;SC;SANTA CECILIA;116;143,9;-26,98647529;-50,39438169;0;0;0;0;0;0;6;0
13369;2023-12-20;SC;CANOINHAS;280;237,1;-26,19844599;-50,43216601;0;0;0;0;0;0;13;0
13370;2023-12-20;PR;PRUDENTOPOLIS;277;295;-25,31583904;-51,04969199;0;0;0;0;0;0;4;0
13371;2023-12-20;SP;BARRA DO TURVO;116;558;-24,999136;-48,508858;0;0;0;0;0;0;3;0
13372;2023-12-20;PR;CONTENDA;476;167,5;-25,661057;-49,48967;0;0;0;0;0;0;4;0
13373;2023-12-20;ES;JOAO NEIVA;259;6,6;-19,69183647;-40,38841724;0;0;0;0;0;0;2;0
13374;2023-08-23;RS;SALVADOR DO SUL;470;262,5;-29,48608658;-51,49031818;0;0;0;0;0;0;2;0
13375;2023-12-20;BA;ENTRE RIOS;101;52,9;-11,93112898;-38,05102605;0;0;0;0;0;0;4;0
13376;2023-11-05;GO;PADRE BERNARDO;80;48;-15,163456;-48,302885;0;0;0;0;0;0;2;0
13377;2023-12-20;GO;FORMOSA;20;32;-15,482159;-47,101757;0;0;0;0;0;0;9;0
13378;2023-12-20;GO;ALVORADA DO NORTE;20;177;-14,498608;-46,510159;0;0;0;0;0;0;1;0
13379;2023-12-20;MT;SANTO ANTONIO DO LEVERGER;364;356;-15,78489984;-55,60855772;0;0;0;0;0;0;3;0
13380;2023-12-20;MA;CAXIAS;226;103,7;-5,28782828;-43,68122986;0;0;0;0;0;0;2;0
13381;2023-12-20;PB;CAMPINA GRANDE;230;143;-7,2557;-35,8223;0;0;0;0;0;0;3;0
13382;2023-12-20;SC;LAGES;116;246,8;-27,81102858;-50,36777616;0;0;0;0;0;0;4;0
13383;2023-12-20;BA;JAGUARARI;407;79,6;-10,0517431;-40,2284706;0;0;0;0;0;0;5;0
13384;2023-12-20;BA;BARREIRAS;242;763;-12,16881015;-44,55644005;0;0;0;0;0;0;10;0
13385;2023-12-20;BA;VITORIA DA CONQUISTA;116;832,2;-14,92723024;-40,8850084;0;0;0;0;0;0;2;0
13386;2023-12-20;RO;PIMENTA BUENO;364;190,5;-11,719982;-61,147003;0;0;0;0;0;0;1;0
13387;2023-12-20;RS;SANTANA DO LIVRAMENTO;158;545,4;-30,81687127;-55,31688489;0;0;0;0;0;0;6;0
13388;2023-12-20;GO;PORANGATU;153;75;-13,491837;-49,134628;0;0;0;0;0;0;6;0
13389;2023-12-20;BA;FEIRA DE SANTANA;116;403;-12,05781;-38,970041;0;0;0;0;0;0;2;0
13390;2023-12-20;GO;PIRACANJUBA;153;588;-17,4509;-49,2274;0;0;0;0;0;0;7;0
13391;2023-12-20;MG;UBERLANDIA;50;67;-18,87508245;-48,25933456;0;0;0;0;0;0;4;0
13392;2023-12-20;GO;FORMOSA;20;19,8;-15,553887;-47,18708;0;0;0;0;0;0;3;0
13393;2023-12-20;RN;SAO GONCALO DO AMARANTE;406;171;-5,76116559;-35,29230595;0;0;0;0;0;0;2;0
13394;2023-12-20;BA;SEABRA;242;400;-12,47134497;-41,69102199;0;0;0;0;0;0;2;0
13395;2023-12-20;PR;GENERAL CARNEIRO;153;512,5;-26,5407;-51,42619;0;0;0;0;0;0;1;0
13396;2023-12-20;PR;SAO JOSE DOS PINHAIS;277;77,2;-25,48460806;-49,18815285;0;0;0;0;0;0;2;0
13397;2023-12-20;PR;MAUA DA SERRA;376;303;-23,93590782;-51,1411643;0;0;0;0;0;0;2;0
13398;2023-12-20;MG;PRATA;153;112,5;-19,32965117;-48,90538216;0;0;0;0;0;0;4;0
13399;2023-12-20;SP;BARRA DO TURVO;116;553;-24,96694422;-48,48854689;0;0;0;0;0;0;4;0
13400;2023-12-20;BA;EUNAPOLIS;101;690;-16,33255702;-39,58174321;0;0;0;0;0;0;3;0
13401;2023-12-20;MA;CAXIAS;316;585;-4,981047;-43,080875;0;0;0;0;0;0;2;0
13402;2023-12-20;MS;IVINHEMA;376;106;-22,3013659;-53,99338245;0;0;0;0;0;0;2;0
13403;2023-12-20;MG;BETIM;381;495,3;-19,98890883;-44,20522016;0;0;0;0;0;0;21;0
13404;2023-12-20;RN;ACU;304;112,4;-5,60182065;-36,92122032;0;0;0;0;0;0;6;0
13405;2023-12-20;MA;GOVERNADOR NEWTON BELLO;316;208,4;-3,367663;-45,664341;0;0;0;0;0;0;2;0
13406;2023-12-20;PE;JUCATI;423;77,5;-8,73604666;-36,4310503;0;0;0;0;0;0;2;0
13407;2023-12-20;RJ;TERESOPOLIS;116;71;-22,327388;-42,93858185;0;0;0;0;0;0;9;0
13408;2023-12-21;MS;ITAQUIRAI;163;106;-23,22825489;-54,21969336;0;0;0;0;0;0;3;0
13409;2023-12-21;PR;ORTIGUEIRA;376;359,9;-24,26353116;-50,89383647;0;0;0;0;0;0;6;0
13410;2023-12-21;MA;BARAO DE GRAJAU;230;1;-6,754974;-43,016991;0;0;0;0;0;0;2;0
13411;2023-12-21;RO;CACAULANDIA;364;467;-10,21068481;-62,77379378;0;0;0;0;0;0;1;0
13412;2023-12-21;MG;BETIM;381;484;-19,95531717;-44,11722196;0;0;0;0;0;0;58;0
13413;2023-12-21;PR;GUARANIACU;277;495,2;-25,18340835;-52,66697645;0;0;0;0;0;0;6;0
13414;2023-12-21;BA;VITORIA DA CONQUISTA;116;4,5;-14,82586;-40,87295;0;0;0;0;0;0;2;0
13415;2023-12-21;CE;PALHANO;116;142;-4,77568054;-38,04870129;0;0;0;0;0;0;2;0
13416;2023-12-21;MG;MURIAE;116;715,7;-21,212412;-42,389161;0;0;0;0;0;0;65;0
13417;2023-12-21;BA;TEIXEIRA DE FREITAS;101;883;-17,587299;-39,742157;0;0;0;0;0;0;2;0
13418;2023-12-11;MG;PRATA;153;118,2;-19,38490896;-48,89762166;0;0;0;0;0;0;3;0
13419;2023-12-21;MS;MIRANDA;262;623,5;-19,92568788;-56,85509975;0;0;0;0;0;0;3;0
13420;2023-12-21;AL;PALMEIRA DOS INDIOS;316;156,1;-9,42150066;-36,62537421;0;0;0;0;0;0;5;0
13421;2023-12-21;SC;SAO JOSE;101;208,3;-27,60337;-48,63192558;0;0;0;0;0;0;3;0
13422;2023-12-21;SE;CRISTINAPOLIS;101;188,8;-11,418026;-37,704486;0;0;0;0;0;0;4;0
13423;2023-12-13;SC;PALHOCA;101;215,8;-27,65237092;-48,67664337;0;0;0;0;0;0;2;0
13424;2023-12-21;RO;JARU;364;425;-10,43752488;-62,47169791;0;0;0;0;0;0;41;0
13425;2023-12-21;SC;POUSO REDONDO;470;185,3;-27,25447697;-50,04109383;0;0;0;0;0;0;2;0
13426;2023-09-20;GO;MORRINHOS;153;607;-17,6114;-49,1825;0;0;0;0;0;0;26;0
13427;2023-12-21;PR;CANDOI;277;382,2;-25,46143873;-51,95916295;0;0;0;0;0;0;6;0
13428;2023-12-21;PR;TIJUCAS DO SUL;376;640;-25,78245804;-49,12098281;0;0;0;0;0;0;11;0
13429;2023-12-21;RS;SANTA VITORIA DO PALMAR;471;666,7;-33,580353;-53,379459;0;0;0;0;0;0;6;0
13430;2023-12-21;MT;SORRISO;163;747;-12,593601;-55,743279;0;0;0;0;0;0;6;0
13431;2023-12-21;MT;SORRISO;163;699;-12,988373;-55,882123;0;0;0;0;0;0;32;0
13432;2023-12-21;PR;CAMPINA GRANDE DO SUL;116;39;-25,16908664;-48,86700511;0;0;0;0;0;0;2;0
13433;2023-10-27;MT;JUSCIMEIRA;364;261;-16,06927828;-54,87434126;0;0;0;0;0;0;5;0
13434;2023-12-21;MG;BETIM;262;359,9;-19,97524279;-44,26056147;0;0;0;0;0;0;2;0
13435;2023-12-21;ES;VENDA NOVA DO IMIGRANTE;262;112,7;-20,33756085;-41,19989497;0;0;0;0;0;0;11;0
13436;2023-12-21;SC;BOM RETIRO;282;137,2;-27,82268113;-49,57018375;0;0;0;0;0;0;1;0
13437;2023-12-21;PR;LARANJEIRAS DO SUL;277;454,2;-25,38603;-52,41353452;0;0;0;0;0;0;4;0
13438;2023-12-21;MT;VARZEA GRANDE;70;517;-15,70138314;-56,15955591;0;0;0;0;0;0;3;0
13439;2023-12-21;RS;ELDORADO DO SUL;290;141,8;-30,086048;-51,61882;0;0;0;0;0;0;6;0
13440;2023-12-21;PI;INHUMA;316;254;-6,77797702;-41,72768284;0;0;0;0;0;0;6;0
13441;2023-12-21;TO;CARIRI DO TOCANTINS;153;688,8;-11,86294093;-49,15274014;0;0;0;0;0;0;12;0
13442;2023-12-21;MA;ACAILANDIA;222;624;-4,77479702;-47,08082459;0;0;0;0;0;0;5;0
13443;2023-12-21;BA;JEQUIE;116;696,4;-14,03785522;-40,2041502;0;0;0;0;0;0;1;0
13444;2023-12-21;ES;FUNDAO;101;228;-19,91868701;-40,40570613;0;0;0;0;0;0;16;0
13445;2023-12-21;MG;SALINAS;251;317;-16,16458988;-42,3148191;0;0;0;0;0;0;8;0
13446;2023-12-21;PR;MAMBORE;369;379;-24,2029;-52,5027;0;0;0;0;0;0;3;0
13447;2023-12-21;BA;IBIRAPITANGA;101;421;-14,13429;-39,358193;0;0;0;0;0;0;8;0
13448;2023-12-21;MG;BOM DESPACHO;262;466,9;-19,80696129;-45,12497507;0;0;0;0;0;0;5;0
13449;2023-12-21;BA;MASCOTE;101;623;-15,858785;-39,520394;0;0;0;0;0;0;6;0
13450;2023-12-21;PR;BOM SUCESSO;369;235;-23,68728938;-51,69891357;0;0;0;0;0;0;2;0
13451;2023-12-21;PR;MARINGA;376;181,8;-23,4311584;-51,88898563;0;0;0;0;0;0;5;0
13452;2023-12-21;ES;FUNDAO;101;234;-19,96973516;-40,40766379;0;0;0;0;0;0;17;0
13453;2023-12-21;BA;CONCEICAO DO ALMEIDA;101;246;-12,86623826;-39,21720028;0;0;0;0;0;0;1;0
13454;2023-12-21;MG;SAO GONCALO DO ABAETE;40;235;-18,02833377;-45,53404466;0;0;0;0;0;0;4;0
13455;2023-12-21;PR;CAMBE;369;166,3;-23,295388;-51,308343;0;0;0;0;0;0;4;0
13456;2023-12-21;PE;BELEM DE SAO FRANCISCO;316;266;-8,71630699;-38,89423601;0;0;0;0;0;0;2;0
13457;2023-12-21;PR;PARANAGUA;277;10;-25,567088;-48,62085;0;0;0;0;0;0;3;0
13458;2023-12-21;PA;TRAIRAO;163;557;-5,14202558;-56,09856553;0;0;0;0;0;0;3;0
13459;2023-12-21;MS;MARACAJU;267;360;-21,64617695;-55,10484699;0;0;0;0;0;0;3;0
13460;2023-12-21;RN;CANGUARETAMA;101;165;-6,40913892;-35,13083887;0;0;0;0;0;0;5;0
13461;2023-12-22;PR;SAO JOSE DOS PINHAIS;277;65,7;-25,53045383;-49,08532083;0;0;0;0;0;0;6;0
13462;2023-12-22;SP;MIRACATU;116;348;-24,05242089;-47,20275879;0;0;0;0;0;0;2;0
13463;2023-12-22;MG;LAVRAS;381;702,1;-21,32686224;-45,16839467;0;0;0;0;0;0;5;0
13464;2023-12-22;SC;JAGUARUNA;101;352;-28,61281617;-49,06258643;0;0;0;0;0;0;5;0
13465;2023-12-21;MA;MATOES DO NORTE;135;145;-3,71557602;-44,51527912;0;0;0;0;0;0;7;0
13466;2023-12-21;MG;CARVALHOS;267;249,3;-21,94474803;-44,47532094;0;0;0;0;0;0;2;0
13467;2023-12-22;RS;FREDERICO WESTPHALEN;386;29,9;-27,318573;-53,375618;0;0;0;0;0;0;2;0
13468;2023-12-22;MT;SANTO ANTONIO DO LEVERGER;364;349,5;-15,79423574;-55,58498383;0;0;0;0;0;0;5;0
13469;2023-12-21;MG;GRAO MOGOL;251;442;-16,41288188;-43,24348411;0;0;0;0;0;0;8;0
13470;2023-12-22;MG;PERDOES;381;670,7;-21,08238495;-45,06246807;0;0;0;0;0;0;8;0
13471;2023-12-22;ES;IBATIBA;262;147;-20,22096685;-41,41902406;0;0;0;0;0;0;4;0
13472;2023-12-22;SE;NOSSA SENHORA DO SOCORRO;235;5,6;-10,9041;-37,1278;0;0;0;0;0;0;19;0
13473;2023-12-22;PR;CAMBARA;369;19,1;-23,03749227;-50,07376443;0;0;0;0;0;0;8;0
13474;2023-12-22;MT;SINOP;163;816;-12,157108;-55,51313;0;0;0;0;0;0;5;0
13475;2023-12-22;MG;SAO GONCALO DO SAPUCAI;381;803,6;-21,95773333;-45,62398911;0;0;0;0;0;0;4;0
13476;2023-12-22;RS;LAJEADO;386;340,9;-29,42565616;-52,01972723;0;0;0;0;0;0;9;0
13477;2023-12-22;SC;INDAIAL;470;64,4;-26,8699706;-49,20703411;0;0;0;0;0;0;3;0
13478;2023-12-22;CE;CAUCAIA;20;378;-3,93125886;-38,86100221;0;0;0;0;0;0;17;0
13479;2023-12-22;PR;LONDRINA;369;156;-23,29078566;-51,21942043;0;0;0;0;0;0;8;0
13480;2023-12-22;PR;BANDEIRANTES;369;62;-23,1336883;-50,4225601;0;0;0;0;0;0;3;0
13481;2023-12-22;MA;CODO;316;475,7;-4,596741;-43,948254;0;0;0;0;0;0;2;0
13482;2023-12-22;BA;OLINDINA;110;240;-11,348771;-38,342503;0;0;0;0;0;0;5;0
13483;2023-12-22;MG;EXTREMA;381;932,5;-22,79257893;-46,25068372;0;0;0;0;0;0;2;0
13484;2023-12-22;RS;URUGUAIANA;290;648;-30,01618;-56,389301;0;0;0;0;0;0;2;0
13485;2023-12-22;ES;COLATINA;259;26;-19,61871078;-40,48626688;0;0;0;0;0;0;4;0
13486;2023-11-12;MT;ALTO GARCAS;364;117;-16,86792697;-53,88105807;0;0;0;0;0;0;1;0
13487;2023-12-22;PR;FAZENDA RIO GRANDE;116;125,8;-25,64082997;-49,31291699;0;0;0;0;0;0;6;0
13488;2023-12-22;PR;MARILANDIA DO SUL;376;273;-23,755954;-51,271168;0;0;0;0;0;0;4;0
13489;2023-12-22;RS;CANOAS;386;443;-29,889194;-51,213398;0;0;0;0;0;0;4;0
13490;2023-12-22;RJ;CAMPOS DOS GOYTACAZES;101;80;-21,83453437;-41,43797909;0;0;0;0;0;0;5;0
13491;2023-12-22;BA;CRISTOPOLIS;242;716;-12,222425;-44,142898;0;0;0;0;0;0;5;0
13492;2023-12-22;PB;SANTA RITA;230;43,5;-7,1479;-35,0029;0;0;0;0;0;0;10;0
13493;2023-12-22;RJ;RESENDE;354;10;-22,420673;-44,744442;0;0;0;0;0;0;6;0
13494;2023-12-22;RJ;BARRA MANSA;116;272,1;-22,55606865;-44,13021704;0;0;0;0;0;0;12;0
13495;2023-12-22;PA;SAO FRANCISCO DO PARA;316;75;-1,2948;-47,82153;0;0;0;0;0;0;2;0
13496;2023-12-22;RR;BOA VISTA;174;558;3,274183;-60,848;0;0;0;0;0;0;5;0
13497;2023-12-22;BA;RIACHAO DO JACUIPE;324;438;-11,80850525;-39,38948393;0;0;0;0;0;0;2;0
13498;2023-12-22;BA;CAPIM GROSSO;324;364;-11,40826667;-39,93453026;0;0;0;0;0;0;3;0
13499;2023-12-22;MG;ITAMBACURI;116;317,3;-18,128808;-41,69483198;0;0;0;0;0;0;4;0
13500;2023-12-23;PR;MORRETES;277;39;-25,571233;-48,817137;0;0;0;0;0;0;16;0
13501;2023-12-23;BA;AURELINO LEAL;101;448;-14,48285692;-39,32926641;0;0;0;0;0;0;6;0
13502;2023-12-23;GO;ESTRELA DO NORTE;153;124;-13,857882;-49,04958;0;0;0;0;0;0;8;0
13503;2023-12-23;PI;BOM JESUS;135;351,3;-9,07518763;-44,35249329;0;0;0;0;0;0;4;0
13504;2023-12-23;RJ;VASSOURAS;393;222;-22,34904382;-43,56799006;0;0;0;0;0;0;6;0
13505;2023-12-23;PE;VERDEJANTE;232;485;-8,00758456;-38,93223474;0;0;0;0;0;0;3;0
13506;2023-08-19;RS;SALVADOR DO SUL;470;261;-29,47701709;-51,48758367;0;0;0;0;0;0;2;0
13507;2023-12-23;PR;MARINGA;376;15,8;-23,4188576;-51,8828625;0;0;0;0;0;0;5;0
13508;2023-12-23;DF;BRASILIA;20;40;-15,581853;-47,512711;0;0;0;0;0;0;7;0
13509;2023-12-23;BA;NOVA ITARANA;116;579;-13,08036903;-39,96198779;0;0;0;0;0;0;2;0
13510;2023-12-23;PR;ARAUCARIA;476;161,1;-25,622871;-49,447582;0;0;0;0;0;0;9;0
